list_cat	KOG_id	kog_des
T	KOG1435	Signal transduction mechanisms 
T	KOG4239	Signal transduction mechanisms 
U	KOG1028	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3336	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1222	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3489	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1568	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3330	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3498	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2391	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1011	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3385	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4504	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3480	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2856	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4405	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3372	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1092	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1107	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0704	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1091	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2608	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3342	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1818	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3368	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4042	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3479	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3325	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3487	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0985	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4088	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1026	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1162	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1029	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3343	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1061	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0276	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1062	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3465	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1077	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1961	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4223	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1239	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2668	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0999	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3337	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1058	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0809	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3369	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4187	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0812	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0595	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0859	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1078	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1086	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3891	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0864	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0566	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2927	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0780	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0930	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3063	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3287	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0934	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4076	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3315	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4113	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3317	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0092	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0946	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0094	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0993	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0096	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1013	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0098	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1060	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3027	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0251	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3415	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4442	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0412	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1984	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1087	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2058	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2034	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2887	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2060	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3028	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3646	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3065	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3081	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3088	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1786	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1954	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0861	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2729	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3198	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3895	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0928	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3938	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3956	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4097	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3251	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4016	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0932	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3296	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0935	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0937	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3316	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4056	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3324	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1733	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2515	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1787	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2516	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1059	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4224	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2635	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1073	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0292	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2724	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2727	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0547	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2760	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2801	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4573	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4541	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2993	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2066	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1277	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1278	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1299	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1300	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3106	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3133	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3142	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3773	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3202	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3834	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2655	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1119	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3230	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3878	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2153	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3919	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2773	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1688	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0087	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3796	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2347	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1693	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2395	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1761	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2527	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1328	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2580	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4037	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1809	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4444	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1953	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1955	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1983	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4449	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1985	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1986	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3784	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4635	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4697	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4719	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0781	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2021	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0810	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0811	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1301	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0819	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1332	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0860	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1586	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0862	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3225	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0866	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3839	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0929	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1652	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3232	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3894	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3284	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2319	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0936	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3998	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0938	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2629	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4072	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0662	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4111	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1792	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1796	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2674	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2101	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2274	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0277	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0073	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0903	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2740	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0906	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4546	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0998	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0565	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2063	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4809	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3648	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3691	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3709	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3103	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3745	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3764	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3771	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1302	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3799	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1585	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3838	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2221	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3875	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2273	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3887	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2286	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3907	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1666	Intracellular trafficking, secretion, and vesicular transport 
U	KOG3983	Intracellular trafficking, secretion, and vesicular transport 
U	KOG2344	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4031	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4677	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4337	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1725	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4471	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0078	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0097	Intracellular trafficking, secretion, and vesicular transport 
U	KOG4173	Intracellular trafficking, secretion, and vesicular transport 
U	KOG0084	Intracellular trafficking, secretion, and vesicular transport 
U	KOG1846	Intracellular trafficking, secretion, and vesicular transport 
