ind	var	type	feature_posi	min_40	max_60	min_25	max_75	median	min_10	max_90	mean
R. piscesae	meth_cov	intron	30	1	1	1	1	1	0.521071071071071	1	0.904564240187115
R. piscesae	meth_cov	intron	31	1	1	1	1	1	0.588235294117647	1	0.916062416527803
R. piscesae	meth_cov	intron	32	1	1	1	1	1	0.517391304347826	1	0.909905246283119
R. piscesae	meth_cov	intron	33	1	1	1	1	1	0.5	1	0.898580752200829
R. piscesae	meth_cov	intron	34	1	1	1	1	1	0.566964285714286	1	0.910284047941193
R. piscesae	meth_cov	intron	35	1	1	1	1	1	0.598238195912615	1	0.922199254023714
R. piscesae	meth_cov	intron	36	1	1	1	1	1	0.6	1	0.912562466530833
R. piscesae	meth_cov	intron	37	1	1	1	1	1	0.543636363636364	1	0.908800036463966
R. piscesae	meth_cov	intron	38	1	1	1	1	1	0.59375	1	0.916402517296224
R. piscesae	meth_cov	intron	39	1	1	1	1	1	0.607954545454545	1	0.91637954697964
R. piscesae	meth_cov	intron	40	1	1	1	1	1	0.658823529411765	1	0.928445830715652
R. piscesae	meth_cov	intron	41	1	1	1	1	1	0.502173913043478	1	0.907271382333259
R. piscesae	meth_cov	intron	42	1	1	1	1	1	0.592173913043478	1	0.914210431024928
R. piscesae	meth_cov	intron	43	1	1	1	1	1	0.501851851851852	1	0.910911229016944
R. piscesae	meth_cov	intron	44	1	1	1	1	1	0.745887445887446	1	0.933769728579234
R. piscesae	meth_cov	intron	45	1	1	1	1	1	0.543219076005961	1	0.910987125048218
R. piscesae	meth_cov	intron	46	1	1	1	1	1	0.657042253521127	1	0.916480807851677
R. piscesae	meth_cov	intron	47	1	1	1	1	1	0.59304347826087	1	0.915029530581318
R. piscesae	meth_cov	intron	48	1	1	1	1	1	0.552631578947368	1	0.901883047700187
R. piscesae	meth_cov	intron	49	1	1	1	1	1	0.628571428571429	1	0.91893546388617
R. piscesae	meth_cov	intron	50	1	1	0.825	1	1	0.585714285714286	1	0.886622877120197
R. piscesae	meth_cov	intron	51	1	1	1	1	1	0.558766233766234	1	0.914546551336815
R. piscesae	meth_cov	intron	52	1	1	1	1	1	0.511111111111111	1	0.903737291261922
R. piscesae	meth_cov	intron	53	1	1	0.981481481481482	1	1	0.355844155844156	1	0.866774889115668
R. piscesae	meth_cov	intron	54	1	1	0.942307692307692	1	1	0.590740740740741	1	0.891698996594507
R. piscesae	meth_cov	intron	55	1	1	1	1	1	0.3075	1	0.849474969235044
R. piscesae	meth_cov	intron	56	1	1	0.944444444444444	1	1	0.413333333333333	1	0.851165134932103
R. piscesae	meth_cov	intron	57	1	1	0.8	1	1	0.646153846153846	1	0.900579600579601
R. piscesae	meth_cov	intron	58	1	1	0.954545454545455	1	1	0.633333333333333	1	0.918776798188563
R. piscesae	meth_cov	intron	59	1	1	0.849206349206349	1	1	0.372873563218391	1	0.843921988041467
R. piscesae	meth_cov	intron	60	1	1	1	1	1	0.550980392156863	1	0.892103811221458
R. piscesae	meth_cov	intron	61	1	1	0.852272727272727	1	1	0.580645161290323	1	0.897400192114869
R. piscesae	meth_cov	intron	62	1	1	0.756944444444444	1	1	0.492857142857143	1	0.869310631229236
R. piscesae	meth_cov	intron	63	1	1	0.847222222222222	1	1	0.438592592592593	1	0.856461415128082
R. piscesae	meth_cov	intron	64	1	1	0.783333333333333	1	1	0.58718954248366	1	0.882287050671535
R. piscesae	meth_cov	intron	65	1	1	0.997311827956989	1	1	0.538461538461538	1	0.890733707940536
R. piscesae	meth_cov	intron	66	1	1	0.833333333333333	1	1	0.664686468646865	1	0.901285735716429
R. piscesae	meth_cov	intron	67	1	1	0.9375	1	1	0.553473684210526	1	0.891010009903792
R. piscesae	meth_cov	intron	68	1	1	1	1	1	0.652073732718894	1	0.913813247684215
R. piscesae	meth_cov	intron	69	1	1	1	1	1	0.626315789473684	1	0.899696356275304
R. piscesae	meth_cov	intron	70	1	1	1	1	1	0.716666666666667	1	0.920528817587641
R. piscesae	meth_cov	intron	71	1	1	1	1	1	0.5	1	0.87227478403949
R. piscesae	meth_cov	intron	72	1	1	0.995454545454545	1	1	0.625	1	0.924644886363636
R. piscesae	meth_cov	intron	73	1	1	0.979166666666667	1	1	0.792857142857143	1	0.954475732600733
R. piscesae	meth_cov	intron	74	1	1	0.916666666666667	1	1	0.612987012987013	1	0.902204906204906
R. piscesae	meth_cov	intron	75	1	1	0.75	1	1	0.413333333333333	1	0.851530612244898
R. piscesae	meth_cov	intron	76	1	1	0.90625	1	1	0.6	1	0.896967120181406
R. piscesae	meth_cov	intron	77	1	1	0.870967741935484	1	1	0.409090909090909	1	0.852113510471282
R. piscesae	meth_cov	intron	78	1	1	0.952380952380952	1	1	0.857142857142857	1	0.927218614718615
R. piscesae	meth_cov	intron	79	1	1	0.880952380952381	1	1	0.75	1	0.918194550547492
R. piscesae	meth_cov	intron	80	1	1	0.8125	1	1	0.609868421052632	1	0.884868421052632
R. piscesae	meth_cov	intron	81	1	1	1	1	1	0.787142857142857	1	0.931746031746032
R. piscesae	meth_cov	intron	82	1	1	1	1	1	0.566666666666667	1	0.898148148148148
R. piscesae	meth_cov	intron	83	0.85	1	0.75	1	1	0.716666666666667	1	0.880952380952381
R. piscesae	meth_cov	intron	84	1	1	0.9375	1	1	0.69	1	0.9125
R. piscesae	meth_cov	intron	85	1	1	0.875	1	1	0.707142857142857	1	0.913265306122449
R. piscesae	meth_cov	intron	86	1	1	0.925	1	1	0.725384615384615	1	0.912637362637363
R. piscesae	meth_cov	intron	87	1	1	0.928571428571429	1	1	0.742857142857143	1	0.918367346938776
R. piscesae	meth_cov	intron	88	1	1	0.763157894736842	1	1	0.46047032474804	1	0.841145416733323
R. piscesae	meth_cov	intron	89	1	1	0.925	1	1	0.894444444444444	1	0.964814814814815
R. piscesae	meth_cov	intron	90	1	1	1	1	1	0.88	1	0.96
R. piscesae	meth_cov	intron	91	1	1	1	1	1	0.657142857142857	1	0.885714285714286
R. piscesae	meth_cov	intron	92	1	1	1	1	1	0.590909090909091	1	0.863636363636364
R. piscesae	meth_cov	intron	93	0.982608695652174	1	0.956521739130435	1	1	0.646608695652174	1	0.879304347826087
R. piscesae	meth_cov	intron	94	1	1	1	1	1	0.785714285714286	1	0.928571428571429
R. piscesae	meth_cov	intron	95	1	1	0.8	1	1	0.44	1	0.8
R. piscesae	meth_cov	intron	96	1	1	1	1	1	0.633333333333333	1	0.877777777777778
R. piscesae	meth_cov	intron	97	0.99748427672956	1	0.993710691823899	1	1	0.530817610062893	1	0.843186582809224
R. piscesae	meth_cov	intron	98	1	1	1	1	1	0.858823529411765	1	0.952941176470588
R. piscesae	meth_cov	intron	99	1	1	1	1	1	0.64	1	0.88
R. piscesae	meth_cov	intron	100	1	1	1	1	1	0.485714285714286	1	0.828571428571429
R. piscesae	meth_cov	intron	101	1	1	1	1	1	0.75	1	0.916666666666667
R. piscesae	meth_cov	intron	102	1	1	1	1	1	0.672727272727273	1	0.890909090909091
R. piscesae	meth_cov	intron	103	1	1	1	1	1	0.771428571428571	1	0.923809523809524
R. piscesae	meth_cov	intron	104	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	105	0.991489361702128	1	0.978723404255319	1	1	0.671489361702128	1	0.889078014184397
R. piscesae	meth_cov	intron	106	0.975	1	0.9375	1	1	0.57	1	0.8525
R. piscesae	meth_cov	intron	107	1	1	1	1	1	0.76	1	0.92
R. piscesae	meth_cov	intron	108	0.86	1	0.65	1	1	0.465714285714286	1	0.798571428571429
R. piscesae	meth_cov	intron	109	1	1	0.875	1	1	0.65	1	0.875
R. piscesae	meth_cov	intron	110	1	1	0.882352941176471	1	1	0.670588235294118	1	0.882352941176471
R. piscesae	meth_cov	intron	111	1	1	0.939655172413793	1	1	0.831034482758621	1	0.939655172413793
R. piscesae	meth_cov	intron	112	1	1	0.875	1	1	0.65	1	0.875
R. piscesae	meth_cov	intron	113	1	1	0.928571428571429	1	1	0.8	1	0.928571428571429
R. piscesae	meth_cov	intron	114	0.841176470588235	1	0.602941176470588	1	1	0.364705882352941	1	0.735294117647059
R. piscesae	meth_cov	intron	115	1	1	0.884615384615385	1	1	0.676923076923077	1	0.884615384615385
R. piscesae	meth_cov	intron	116	0.858536585365854	1	0.646341463414634	1	1	0.434146341463415	1	0.764227642276423
R. piscesae	meth_cov	intron	117	0.9	1	0.75	1	1	0.6	1	0.833333333333333
R. piscesae	meth_cov	intron	118	0.941666666666667	1	0.854166666666667	1	1	0.766666666666667	1	0.902777777777778
R. piscesae	meth_cov	intron	119	0.901960784313726	1	0.754901960784314	1	1	0.607843137254902	1	0.836601307189543
R. piscesae	meth_cov	intron	120	0.875	1	0.6875	1	1	0.5	1	0.791666666666667
R. piscesae	meth_cov	intron	121	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	122	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	123	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	124	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	125	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	126	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	127	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	128	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	129	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	130	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	131	0.957142857142857	0.971428571428572	0.946428571428571	0.982142857142857	0.964285714285714	0.935714285714286	0.992857142857143	0.964285714285714
R. piscesae	meth_cov	intron	132	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	133	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	134	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	135	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	136	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	137	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	138	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	139	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	140	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	141	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	142	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	143	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	144	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	145	1	1	1	1	1	1	1	1
R. piscesae	meth_cov	intron	146	1	1	1	1	1	1	1	1
R. piscesae	meth_depth	exon	1	0.0575715	0.120354085714286	0.0387670658333333	0.72592125	0.076068825	0.019189085	0.90210225	0.307758270323812
R. piscesae	meth_depth	exon	2	0.149236145	0.78	0.054370505	0.87615696875	0.6239043625	0.0276756425	0.930233	0.489437244139105
R. piscesae	meth_depth	exon	3	0.49487572	0.82603204	0.0645918675480769	0.892308	0.73534125	0.030303	0.937499983333333	0.539477349138106
R. piscesae	meth_depth	exon	4	0.61951926	0.84357484	0.0744179314285714	0.899615566666667	0.7758622	0.0326857614285714	0.94118445	0.571187088296968
R. piscesae	meth_depth	exon	5	0.6803444	0.8553522	0.0866787375	0.904788625	0.799215041666667	0.03407061	0.9431269	0.593212322998511
R. piscesae	meth_depth	exon	6	0.7248844	0.861041417857143	0.110431433333333	0.9072642	0.812466	0.0374994008	0.944437628571429	0.614070896465243
R. piscesae	meth_depth	exon	7	0.746291428571429	0.869801333333333	0.1468215	0.913023	0.824074277777778	0.0377706875	0.945125925	0.630376232175816
R. piscesae	meth_depth	exon	8	0.7621525	0.873209	0.331223	0.914104666666667	0.8304975	0.04	0.946143333333333	0.645218667745568
R. piscesae	meth_depth	exon	9	0.770370333333333	0.8758129	0.3825815	0.914433625	0.837114909090909	0.04219778	0.9473685375	0.651076213752846
R. piscesae	meth_depth	exon	10	0.7714305	0.87706435	0.45801925	0.9166665	0.8394038	0.0434783	0.947830933333333	0.660455311165089
R. piscesae	meth_depth	exon	11	0.790698	0.8829495	0.509204055555555	0.91933725	0.847642	0.043850825	0.950123	0.670411813943563
R. piscesae	meth_depth	exon	12	0.78831075	0.8829707	0.540291416666667	0.91997525	0.845556333333333	0.04544185	0.949699585164835	0.675247220637446
R. piscesae	meth_depth	exon	13	0.791351	0.87875012	0.5636123	0.918258	0.845516666666667	0.04544751	0.95021087	0.680314715974534
R. piscesae	meth_depth	exon	14	0.796473708163265	0.884599	0.602320104166667	0.919567721925134	0.85252825	0.0521506448717949	0.949695401709402	0.690827584885854
R. piscesae	meth_depth	exon	15	0.79427244	0.884917123809524	0.60251075	0.919674609615385	0.849712780952381	0.049966	0.9504692	0.691658130070327
R. piscesae	meth_depth	exon	16	0.797758669444445	0.88910377979798	0.6117271875	0.920492533333333	0.853200964285714	0.050177985	0.950559672727273	0.697288003868318
R. piscesae	meth_depth	exon	17	0.794590183333333	0.883476933333333	0.62286325	0.919334	0.85133915	0.0546231153333333	0.948060436363637	0.697549566980057
R. piscesae	meth_depth	exon	18	0.80763835	0.883974777777778	0.632539	0.921648476190476	0.852161	0.0534668966666667	0.951374951648352	0.703351547068896
R. piscesae	meth_depth	exon	19	0.79890626031746	0.884563218181818	0.6425765	0.9225415	0.851216222222222	0.0543578075	0.95453869	0.700391063743965
R. piscesae	meth_depth	exon	20	0.801641366666667	0.880290457142857	0.604601875	0.917033433333333	0.842669769230769	0.05602732	0.95011725	0.694712398014393
R. piscesae	meth_depth	exon	21	0.7871356	0.885417796363636	0.62229896875	0.920071572916667	0.843856916666667	0.0597827183333333	0.9484836	0.695245133835096
R. piscesae	meth_depth	exon	22	0.793021344444444	0.882238382857143	0.5784915	0.923294	0.849026535714286	0.0585459713888889	0.951756633333333	0.694363659663213
R. piscesae	meth_depth	exon	23	0.789845714285714	0.884249	0.579738125	0.92082725	0.84989775	0.052461375	0.9468478	0.685637493709719
R. piscesae	meth_depth	exon	24	0.793009	0.8724498	0.60358159375	0.920793431818182	0.8457969375	0.05389829	0.950823092307692	0.69059570281057
R. piscesae	meth_depth	exon	25	0.779567666666667	0.877733	0.57051675	0.917308344444445	0.835332714285714	0.05094007	0.9474928	0.684039705541786
R. piscesae	meth_depth	exon	26	0.782227314285714	0.87432152	0.575741714285714	0.914403166666667	0.829165560526316	0.06116275	0.947791766666667	0.685142600361396
R. piscesae	meth_depth	exon	27	0.76646355	0.863798533333333	0.517780583333333	0.9093519	0.8306984	0.0460126666666667	0.9447299	0.665767413169375
R. piscesae	meth_depth	exon	28	0.769189733333333	0.878284413333333	0.5491208	0.920013052287582	0.827906142857143	0.0447000866666667	0.953204068627451	0.674687380579678
R. piscesae	meth_depth	exon	29	0.779511266666667	0.878633371428571	0.5240359375	0.918799785714286	0.846691175	0.04412858	0.950765005	0.675105203096269
R. piscesae	meth_depth	exon	30	0.752168447619048	0.8660836	0.524515133333333	0.907826	0.81740825	0.05798439	0.939622846428571	0.665074090024239
R. piscesae	meth_depth	exon	31	0.755209071428571	0.8709515	0.526367303571429	0.91112975	0.835024	0.0359259333333333	0.9432135	0.670231424878981
R. piscesae	meth_depth	exon	32	0.771429	0.875689966666667	0.498411125	0.913793	0.83925125	0.0471712716666667	0.953369610526316	0.666043229654057
R. piscesae	meth_depth	exon	33	0.750074333333333	0.885410608333333	0.428094415151515	0.9210235	0.837941625	0.042729716	0.95500155	0.665684886448603
R. piscesae	meth_depth	exon	34	0.762879166666667	0.878694	0.525517038961039	0.91851465	0.816846875	0.0466417166666667	0.947607371428571	0.669709827593055
R. piscesae	meth_depth	exon	35	0.7684279	0.858499611428571	0.52437275	0.916345	0.8157405	0.052411716	0.944411013333333	0.672377958407811
R. piscesae	meth_depth	exon	36	0.7447344	0.84889899047619	0.43646625	0.91008045	0.811734604395604	0.047174985	0.9467003	0.652972449348248
R. piscesae	meth_depth	exon	37	0.724410138461538	0.852214916666667	0.470329833333333	0.904798781818182	0.809049416666667	0.0625965783333333	0.9445215	0.654704844054008
R. piscesae	meth_depth	exon	38	0.751453152380952	0.860371872727273	0.452169673076923	0.91867025	0.809783066666667	0.048954815	0.935510883333333	0.65037260308689
R. piscesae	meth_depth	exon	39	0.752381375	0.864027625	0.594307875	0.9134951625	0.821444733333333	0.0539979151785714	0.950339675	0.67581663471183
R. piscesae	meth_depth	exon	40	0.7268505	0.8273094	0.53624725	0.898469125	0.7806623	0.06333	0.937499225714286	0.662460377612729
R. piscesae	meth_depth	exon	41	0.721654126857143	0.8679250375	0.473018775	0.910118759090909	0.8084828003663	0.06487331875	0.944750861363636	0.66178751031859
R. piscesae	meth_depth	exon	42	0.718808333333333	0.863753458333333	0.457235375	0.915693845238095	0.819246962962963	0.0418410853333333	0.945646813636363	0.656756372206554
R. piscesae	meth_depth	exon	43	0.7001337	0.85769448	0.4428384375	0.914055558333333	0.777472805555556	0.0521762771428571	0.944564520833333	0.646263130518203
R. piscesae	meth_depth	exon	44	0.698738057142857	0.855966793333333	0.4458663	0.898358571428571	0.781620285714286	0.0583462	0.923587171428571	0.638574704109023
R. piscesae	meth_depth	exon	45	0.6947895	0.86590075	0.391408525	0.905998270833333	0.822975375	0.0505337925	0.937394975	0.646873076660215
R. piscesae	meth_depth	exon	46	0.705280849019608	0.859597	0.36650625	0.909559755555556	0.798967214285714	0.057493532	0.933617754545455	0.634204964106182
R. piscesae	meth_depth	exon	47	0.696245221428571	0.836848716666667	0.440691	0.902291785714286	0.7439194375	0.0436857566666667	0.940453706666667	0.629846246209004
R. piscesae	meth_depth	exon	48	0.650478666666667	0.839236785714286	0.461271333333333	0.91232525	0.76324325	0.037970375	0.957800352941176	0.620721282667676
R. piscesae	meth_depth	exon	49	0.659087114285714	0.8085789	0.311430808333333	0.886053166666667	0.7594909	0.0442621066666667	0.922778453846154	0.611394947325623
R. piscesae	meth_depth	exon	50	0.683336666666667	0.8553619	0.17981839375	0.896647748251748	0.765337083333333	0.0482402125	0.937662962184874	0.60006298344998
R. piscesae	meth_depth	exon	51	0.570482676666667	0.813515142857143	0.206694458333333	0.8989188125	0.728471871428572	0.0361263526666667	0.9336862	0.590079933182715
R. piscesae	meth_depth	exon	52	0.60028772	0.8477836	0.2465135265625	0.904822717948718	0.743758694444444	0.04221537625	0.95270049	0.601890409616921
R. piscesae	meth_depth	exon	53	0.637544638888889	0.843733323076923	0.452450285	0.8897785625	0.752875694805195	0.0689357655555556	0.934119585714286	0.623624181256239
R. piscesae	meth_depth	exon	54	0.692284346153846	0.815505627272727	0.179345616666667	0.871187019230769	0.7500165	0.033846912	0.939843354166667	0.590383879508372
R. piscesae	meth_depth	exon	55	0.718309086428571	0.822702	0.2066258	0.867879857142857	0.775006833333333	0.0424441387412587	0.945843127272727	0.598479043515704
R. piscesae	meth_depth	exon	56	0.594743577777778	0.782876933333333	0.332382492857143	0.884133125	0.739439	0.0410846061538462	0.939628678787879	0.594968236994972
R. piscesae	meth_depth	exon	57	0.5789569	0.779512533333333	0.142857	0.89049925	0.680684333333333	0.05506302	0.929944725	0.565017274675766
R. piscesae	meth_depth	exon	58	0.687096657142857	0.771258992857143	0.11749905	0.910200333333333	0.758621	0.04585428	0.926371533333333	0.591484849588837
R. piscesae	meth_depth	exon	59	0.574905771428572	0.795698254545455	0.0952254333333333	0.842020853846154	0.7360549	0.0471299666666667	0.909768983333333	0.553687812126604
R. piscesae	meth_depth	exon	60	0.5263656	0.699302666666667	0.10193648	0.839627666666667	0.6765875	0.0448859825	0.914127892857143	0.527116397739373
R. piscesae	meth_depth	exon	61	0.425532	0.724955	0.0803152321428571	0.761631625	0.607941	0.0339705166666667	0.915254	0.494983865442908
R. piscesae	meth_depth	exon	62	0.551085914285714	0.734898654545455	0.0931397805555556	0.816783208333333	0.656023055555556	0.0338885710714286	0.903621776923077	0.537040840614756
R. piscesae	meth_depth	exon	63	0.563646658119658	0.79444302	0.07604178	0.8255003125	0.69743875	0.04661163125	0.917857614285714	0.546562368039155
R. piscesae	meth_depth	exon	64	0.5019763	0.71167453	0.0640435133333333	0.8300763875	0.619341722222222	0.0491563116666667	0.9178154	0.515629284786935
R. piscesae	meth_depth	exon	65	0.44345878	0.635415981818182	0.17574545	0.81987429375	0.5863926	0.0382254398947368	0.862448747619048	0.496942763822706
R. piscesae	meth_depth	exon	66	0.554069647619048	0.742106215479744	0.1954014	0.805882555555556	0.699404666666667	0.0427229262222222	0.897557447619048	0.544391605363847
R. piscesae	meth_depth	exon	67	0.572011775	0.763220413333333	0.127180647916667	0.859666678030303	0.726921349297424	0.041215318	0.92576995	0.550345375545532
R. piscesae	meth_depth	exon	68	0.589984828571429	0.749334175	0.117527805833333	0.889270174603174	0.659165	0.0843908625	0.964223152272727	0.569573194501509
R. piscesae	meth_depth	exon	69	0.41267588	0.709411142857143	0.106899146875	0.80353315	0.61836275	0.042261246	0.904853839285714	0.504215136083333
R. piscesae	meth_depth	exon	70	0.707400946437346	0.730551318181818	0.265306	0.762067857142857	0.713657	0.067860356	0.947355115555556	0.580523570255083
R. piscesae	meth_depth	exon	71	0.63104508	0.826685843636364	0.561253666666667	0.868457285714286	0.790124	0.0758977866666667	0.94769605	0.635172214712248
