mean_binary_idx	mRNA
10	PE_Scaf7555_1.12
10	PE_Scaf7555_1.13
10	PE_Scaf7555_1.22
00	PE_Scaf7555_1.25
00	PE_Scaf7555_1.6
NA0	PE_Scaf7556_0.2
NANA	PE_Scaf7557_0.0
11	PE_Scaf7557_0.2
NANA	PE_Scaf7558_0.0
11	PE_Scaf7559_0.2
00	PE_Scaf7561_0.11
00	PE_Scaf7561_0.13
01	PE_Scaf7561_0.8
00	PE_Scaf7561_0.9
00	PE_Scaf7567_0.0
NA1	PE_Scaf7568_1.1
11	PE_Scaf7568_1.19
00	PE_Scaf7568_1.3
11	PE_Scaf7570_0.2
00	PE_Scaf7571_0.1
00	PE_Scaf7571_0.3
11	PE_Scaf7574_2.10
11	PE_Scaf7574_2.11
11	PE_Scaf7574_2.12
00	PE_Scaf7575_1.4
11	PE_Scaf7575_10.13
11	PE_Scaf7575_10.14
01	PE_Scaf7575_10.17
00	PE_Scaf7575_10.3
11	PE_Scaf7575_10.33
11	PE_Scaf7575_10.34
00	PE_Scaf7575_2.3
00	PE_Scaf7575_3.5
00	PE_Scaf7575_3.6
01	PE_Scaf7575_4.2
11	PE_Scaf7575_5.3
11	PE_Scaf7575_5.5
11	PE_Scaf7575_6.4
00	PE_Scaf7575_6.5
11	PE_Scaf7575_7.3
00	PE_Scaf7577_0.4
00	PE_Scaf7578_1.6
01	PE_Scaf7578_5.10
01	PE_Scaf7578_5.11
00	PE_Scaf7578_5.12
00	PE_Scaf7578_5.6
00	PE_Scaf7578_5.7
01	PE_Scaf7578_5.8
00	PE_Scaf7578_5.9
00	PE_Scaf7580_0.6
00	PE_Scaf7580_0.7
01	PE_Scaf7584_0.4
11	PE_Scaf7584_1.2
11	PE_Scaf7584_2.12
00	PE_Scaf7584_2.13
01	PE_Scaf7584_2.14
01	PE_Scaf7584_2.15
01	PE_Scaf7584_2.25
11	PE_Scaf7584_2.6
00	PE_Scaf759_0.1
00	PE_Scaf759_0.11
00	PE_Scaf759_0.5
10	PE_Scaf7590_0.0
00	PE_Scaf7590_0.1
00	PE_Scaf7590_0.6
00	PE_Scaf7591_0.4
00	PE_Scaf7596_0.1
01	PE_Scaf7600_0.3
00	PE_Scaf7600_1.0
11	PE_Scaf7600_2.3
11	PE_Scaf7600_4.4
00	PE_Scaf7600_5.0
01	PE_Scaf7600_5.5
01	PE_Scaf7600_5.6
00	PE_Scaf7601_0.1
00	PE_Scaf7601_1.3
00	PE_Scaf7601_2.5
00	PE_Scaf7601_2.6
11	PE_Scaf7602_0.3
NANA	PE_Scaf7603_0.0
0NA	PE_Scaf7607_0.2
00	PE_Scaf7607_0.6
11	PE_Scaf761_0.3
00	PE_Scaf761_1.3
01	PE_Scaf7610_0.5
01	PE_Scaf7610_1.8
NA1	PE_Scaf7610_2.5
NA1	PE_Scaf7610_2.6
NA1	PE_Scaf7611_0.2
00	PE_Scaf7612_0.0
00	PE_Scaf7612_0.3
00	PE_Scaf7612_1.5
00	PE_Scaf7613_0.3
00	PE_Scaf7613_0.7
01	PE_Scaf7615_0.5
11	PE_Scaf7615_0.6
01	PE_Scaf7619_1.2
11	PE_Scaf7619_2.4
01	PE_Scaf7619_2.7
11	PE_Scaf7619_2.8
11	PE_Scaf7619_3.4
10	PE_Scaf7619_5.3
NA0	PE_Scaf762_0.3
00	PE_Scaf7620_0.0
NA0	PE_Scaf7620_0.2
01	PE_Scaf7621_1.3
11	PE_Scaf7621_1.4
01	PE_Scaf7621_2.11
01	PE_Scaf7621_2.13
11	PE_Scaf7621_2.7
00	PE_Scaf7621_3.8
11	PE_Scaf7621_3.9
00	PE_Scaf7622_0.2
01	PE_Scaf7622_0.8
00	PE_Scaf7622_2.0
00	PE_Scaf7622_2.4
00	PE_Scaf7622_4.0
01	PE_Scaf7622_5.2
00	PE_Scaf7622_5.3
11	PE_Scaf7622_6.3
00	PE_Scaf7622_6.5
00	PE_Scaf7623_2.3
00	PE_Scaf7623_4.2
00	PE_Scaf7623_4.3
00	PE_Scaf7623_5.3
NANA	PE_Scaf7624_0.0
0NA	PE_Scaf7626_0.0
00	PE_Scaf7626_0.1
00	PE_Scaf7626_1.3
00	PE_Scaf7626_1.4
00	PE_Scaf7626_2.0
00	PE_Scaf7626_2.2
00	PE_Scaf7626_3.10
00	PE_Scaf7626_4.5
00	PE_Scaf7626_5.6
00	PE_Scaf7626_5.9
00	PE_Scaf7626_7.0
00	PE_Scaf7626_8.0
00	PE_Scaf7626_8.10
NANA	PE_Scaf7626_8.7
00	PE_Scaf7626_8.8
00	PE_Scaf7628_0.1
00	PE_Scaf7628_1.11
00	PE_Scaf7630_0.1
00	PE_Scaf7630_0.11
00	PE_Scaf7630_0.12
00	PE_Scaf7630_0.8
00	PE_Scaf7630_0.9
00	PE_Scaf7631_0.3
00	PE_Scaf7631_1.2
00	PE_Scaf7631_4.4
00	PE_Scaf7631_4.6
00	PE_Scaf7631_6.3
00	PE_Scaf7631_7.5
00	PE_Scaf7631_8.2
00	PE_Scaf7631_9.3
00	PE_Scaf7631_9.5
00	PE_Scaf7632_0.1
00	PE_Scaf7632_0.10
00	PE_Scaf7632_0.8
00	PE_Scaf7633_1.3
00	PE_Scaf7633_1.4
11	PE_Scaf7634_0.2
00	PE_Scaf7635_0.1
00	PE_Scaf7638_1.3
00	PE_Scaf7638_3.2
01	PE_Scaf7642_0.2
00	PE_Scaf7643_0.2
NA0	PE_Scaf7644_0.1
00	PE_Scaf7644_0.3
11	PE_Scaf7645_1.0
11	PE_Scaf7645_1.1
01	PE_Scaf7645_10.0
00	PE_Scaf7645_10.6
11	PE_Scaf7645_2.1
11	PE_Scaf7645_2.12
11	PE_Scaf7645_2.13
11	PE_Scaf7645_2.15
11	PE_Scaf7645_2.2
01	PE_Scaf7645_5.4
01	PE_Scaf7645_6.7
11	PE_Scaf7645_6.8
01	PE_Scaf7645_7.5
01	PE_Scaf7645_7.6
01	PE_Scaf7645_8.2
11	PE_Scaf7645_9.4
00	PE_Scaf7646_0.0
NA0	PE_Scaf7649_0.3
00	PE_Scaf765_0.0
00	PE_Scaf765_0.2
00	PE_Scaf7650_1.1
00	PE_Scaf7650_1.2
11	PE_Scaf7650_2.0
01	PE_Scaf7650_3.6
00	PE_Scaf7650_3.7
00	PE_Scaf7652_0.2
11	PE_Scaf7654_0.1
NA1	PE_Scaf7655_0.5
11	PE_Scaf7655_2.10
11	PE_Scaf7655_2.5
01	PE_Scaf7655_4.3
01	PE_Scaf7655_5.1
00	PE_Scaf7656_1.4
00	PE_Scaf7656_1.6
11	PE_Scaf7656_10.7
11	PE_Scaf7656_12.6
11	PE_Scaf7656_12.7
01	PE_Scaf7656_13.1
01	PE_Scaf7656_13.10
11	PE_Scaf7656_13.11
NA1	PE_Scaf7656_13.12
00	PE_Scaf7656_2.3
01	PE_Scaf7656_3.4
00	PE_Scaf7656_5.14
10	PE_Scaf7656_5.15
NA1	PE_Scaf7656_5.17
00	PE_Scaf7656_5.2
00	PE_Scaf7656_5.3
00	PE_Scaf7656_6.6
01	PE_Scaf7656_9.3
11	PE_Scaf7656_9.9
00	PE_Scaf7657_0.3
00	PE_Scaf7657_1.3
01	PE_Scaf7657_10.3
01	PE_Scaf7657_12.3
01	PE_Scaf7657_12.4
11	PE_Scaf7657_15.4
11	PE_Scaf7657_16.11
01	PE_Scaf7657_16.6
11	PE_Scaf7657_16.7
10	PE_Scaf7657_17.3
01	PE_Scaf7657_18.5
11	PE_Scaf7657_18.7
00	PE_Scaf7657_19.0
00	PE_Scaf7657_19.1
00	PE_Scaf7657_19.3
00	PE_Scaf7657_2.2
00	PE_Scaf7657_2.4
10	PE_Scaf7657_20.1
00	PE_Scaf7657_21.0
NA0	PE_Scaf7657_21.6
00	PE_Scaf7657_3.0
00	PE_Scaf7657_3.1
00	PE_Scaf7657_3.3
01	PE_Scaf7657_6.3
11	PE_Scaf7657_6.4
11	PE_Scaf7657_8.3
11	PE_Scaf7657_9.5
00	PE_Scaf7663_0.0
NA0	PE_Scaf7664_0.2
00	PE_Scaf7666_0.0
0NA	PE_Scaf7666_1.0
11	PE_Scaf7667_0.1
00	PE_Scaf7668_0.4
NA0	PE_Scaf7669_0.1
0NA	PE_Scaf7670_0.0
00	PE_Scaf7670_0.1
NA0	PE_Scaf7670_0.2
00	PE_Scaf7670_0.3
00	PE_Scaf7674_1.5
11	PE_Scaf7676_0.2
11	PE_Scaf7677_0.11
01	PE_Scaf7677_0.12
01	PE_Scaf7677_0.5
01	PE_Scaf7678_0.3
00	PE_Scaf768_0.2
00	PE_Scaf768_1.2
00	PE_Scaf768_2.3
11	PE_Scaf768_2.4
11	PE_Scaf7682_0.6
10	PE_Scaf7682_0.7
00	PE_Scaf7684_0.2
00	PE_Scaf7685_10.0
01	PE_Scaf7685_13.4
01	PE_Scaf7685_13.9
11	PE_Scaf7685_14.0
01	PE_Scaf7685_14.3
01	PE_Scaf7685_14.4
01	PE_Scaf7685_15.5
00	PE_Scaf7685_16.10
00	PE_Scaf7685_16.11
11	PE_Scaf7685_16.8
00	PE_Scaf7685_18.1
01	PE_Scaf7685_19.9
11	PE_Scaf7685_20.4
01	PE_Scaf7685_20.6
01	PE_Scaf7685_21.5
01	PE_Scaf7685_21.8
00	PE_Scaf7685_5.3
00	PE_Scaf7685_5.4
00	PE_Scaf7685_7.0
01	PE_Scaf7686_0.2
NA1	PE_Scaf7686_0.3
01	PE_Scaf7687_2.2
11	PE_Scaf7687_3.13
00	PE_Scaf7687_3.14
00	PE_Scaf7687_3.3
01	PE_Scaf7687_3.8
00	PE_Scaf769_0.4
00	PE_Scaf769_1.0
00	PE_Scaf769_11.3
00	PE_Scaf769_2.3
00	PE_Scaf769_7.4
11	PE_Scaf769_8.2
NA0	PE_Scaf7691_0.1
01	PE_Scaf7692_0.4
11	PE_Scaf7692_1.11
10	PE_Scaf7692_1.8
11	PE_Scaf7692_1.9
11	PE_Scaf7692_2.6
NANA	PE_Scaf7692_3.1
00	PE_Scaf7692_3.10
00	PE_Scaf7692_3.6
00	PE_Scaf7692_3.8
00	PE_Scaf7693_0.11
00	PE_Scaf7694_1.4
00	PE_Scaf7694_2.0
00	PE_Scaf7694_3.2
11	PE_Scaf7696_1.4
00	PE_Scaf7697_10.0
00	PE_Scaf7697_11.0
00	PE_Scaf7697_13.0
00	PE_Scaf7697_3.0
01	PE_Scaf7698_0.0
01	PE_Scaf7698_0.1
01	PE_Scaf7700_0.0
00	PE_Scaf7701_0.1
00	PE_Scaf7701_1.2
00	PE_Scaf7701_2.2
11	PE_Scaf7701_3.0
11	PE_Scaf7701_3.10
11	PE_Scaf7701_3.19
11	PE_Scaf7701_3.7
11	PE_Scaf7701_3.8
00	PE_Scaf7702_2.10
00	PE_Scaf7702_2.11
00	PE_Scaf7702_2.12
NA1	PE_Scaf7705_0.0
11	PE_Scaf7705_0.1
1NA	PE_Scaf7705_0.11
00	PE_Scaf7708_3.3
11	PE_Scaf7708_3.4
NA0	PE_Scaf7710_0.0
00	PE_Scaf7710_0.3
00	PE_Scaf7710_1.3
00	PE_Scaf7711_0.0
00	PE_Scaf7711_0.12
11	PE_Scaf7711_0.14
00	PE_Scaf7712_0.0
00	PE_Scaf7715_0.1
11	PE_Scaf7716_0.3
NA1	PE_Scaf7716_0.7
11	PE_Scaf7718_0.4
00	PE_Scaf772_1.5
11	PE_Scaf772_1.7
00	PE_Scaf7721_0.0
01	PE_Scaf7721_0.1
00	PE_Scaf7721_0.2
01	PE_Scaf7722_0.3
NA1	PE_Scaf7722_0.4
00	PE_Scaf7725_1.0
00	PE_Scaf7725_2.0
00	PE_Scaf7725_9.0
NA1	PE_Scaf773_0.3
11	PE_Scaf7730_0.6
11	PE_Scaf7730_1.0
NA0	PE_Scaf7730_1.11
00	PE_Scaf7730_1.12
00	PE_Scaf7735_0.0
00	PE_Scaf7740_0.0
11	PE_Scaf7742_0.1
NANA	PE_Scaf7743_0.5
11	PE_Scaf7744_0.4
00	PE_Scaf7746_0.0
NA0	PE_Scaf7748_0.2
00	PE_Scaf775_0.1
00	PE_Scaf7751_0.3
00	PE_Scaf7752_0.4
11	PE_Scaf7756_0.2
01	PE_Scaf7756_1.7
11	PE_Scaf7756_1.8
00	PE_Scaf7756_1.9
01	PE_Scaf7756_4.18
00	PE_Scaf7756_4.3
11	PE_Scaf7756_5.5
00	PE_Scaf7756_6.1
11	PE_Scaf7756_6.19
11	PE_Scaf7756_6.20
01	PE_Scaf7756_6.4
11	PE_Scaf7756_6.6
00	PE_Scaf7757_2.6
11	PE_Scaf7757_2.9
00	PE_Scaf7757_3.7
00	PE_Scaf7759_1.6
00	PE_Scaf7761_0.10
00	PE_Scaf7761_0.11
00	PE_Scaf7761_0.12
NA1	PE_Scaf7766_0.3
11	PE_Scaf7766_0.5
11	PE_Scaf7766_0.7
00	PE_Scaf7768_0.3
01	PE_Scaf7774_2.0
00	PE_Scaf7774_2.9
01	PE_Scaf7775_0.6
00	PE_Scaf7776_0.2
00	PE_Scaf7779_0.4
00	PE_Scaf7782_1.1
11	PE_Scaf7782_2.14
00	PE_Scaf7782_2.19
01	PE_Scaf7782_2.2
NA1	PE_Scaf7784_0.0
11	PE_Scaf7784_0.2
11	PE_Scaf7784_0.3
00	PE_Scaf7786_0.2
00	PE_Scaf7786_2.1
00	PE_Scaf7786_2.14
00	PE_Scaf7786_2.8
11	PE_Scaf7787_0.2
11	PE_Scaf7788_0.0
00	PE_Scaf7788_0.1
11	PE_Scaf7788_0.7
NA1	PE_Scaf7788_0.8
11	PE_Scaf779_0.1
11	PE_Scaf7790_1.10
01	PE_Scaf7790_1.11
00	PE_Scaf7790_1.12
00	PE_Scaf7790_1.14
00	PE_Scaf7791_0.0
NA0	PE_Scaf7791_0.1
01	PE_Scaf7793_1.3
01	PE_Scaf7793_1.4
NA1	PE_Scaf7794_0.3
11	PE_Scaf7794_1.3
01	PE_Scaf7794_2.3
01	PE_Scaf7794_2.4
01	PE_Scaf7794_2.5
NANA	PE_Scaf7794_3.0
00	PE_Scaf7794_3.10
01	PE_Scaf7794_3.11
01	PE_Scaf7795_0.11
01	PE_Scaf7795_0.3
01	PE_Scaf7795_10.1
01	PE_Scaf7795_11.4
00	PE_Scaf7795_12.2
11	PE_Scaf7795_13.7
00	PE_Scaf7795_13.9
11	PE_Scaf7795_2.1
01	PE_Scaf7795_2.2
01	PE_Scaf7795_2.3
NA1	PE_Scaf7795_3.1
11	PE_Scaf7795_4.0
01	PE_Scaf7795_4.3
00	PE_Scaf7795_5.1
11	PE_Scaf7795_7.2
01	PE_Scaf7795_7.3
00	PE_Scaf7795_9.0
10	PE_Scaf7795_9.1
00	PE_Scaf7796_0.6
01	PE_Scaf7796_0.7
00	PE_Scaf7798_2.3
00	PE_Scaf7798_2.7
11	PE_Scaf7798_4.7
11	PE_Scaf7798_4.8
11	PE_Scaf7799_0.0
00	PE_Scaf7799_0.2
11	PE_Scaf78_0.4
00	PE_Scaf7801_0.0
00	PE_Scaf7801_0.3
00	PE_Scaf7801_0.4
01	PE_Scaf7802_0.3
1NA	PE_Scaf7802_1.1
00	PE_Scaf7802_1.4
11	PE_Scaf7802_2.10
11	PE_Scaf7802_2.11
NA0	PE_Scaf7803_1.3
10	PE_Scaf7804_0.4
00	PE_Scaf7805_1.29
11	PE_Scaf7805_1.8
01	PE_Scaf7805_1.9
00	PE_Scaf7806_0.4
00	PE_Scaf7806_1.0
00	PE_Scaf7806_1.1
01	PE_Scaf7806_1.17
01	PE_Scaf7806_1.7
00	PE_Scaf7806_1.8
01	PE_Scaf7806_1.9
11	PE_Scaf7807_0.3
11	PE_Scaf7807_1.1
01	PE_Scaf7807_2.7
00	PE_Scaf7809_0.1
00	PE_Scaf7810_4.7
00	PE_Scaf7810_4.9
0NA	PE_Scaf7811_0.1
00	PE_Scaf7812_1.10
00	PE_Scaf7812_1.4
00	PE_Scaf7812_1.5
00	PE_Scaf7812_3.13
00	PE_Scaf7812_3.15
00	PE_Scaf7813_4.4
00	PE_Scaf7813_9.1
00	PE_Scaf7813_9.5
01	PE_Scaf7815_0.3
11	PE_Scaf7815_0.8
00	PE_Scaf7816_1.1
11	PE_Scaf7816_1.4
11	PE_Scaf7817_0.0
11	PE_Scaf7817_0.10
11	PE_Scaf7817_0.16
NA1	PE_Scaf7817_0.18
NA0	PE_Scaf7817_0.8
00	PE_Scaf782_0.6
00	PE_Scaf7821_1.0
00	PE_Scaf7821_2.4
00	PE_Scaf7821_2.5
NA1	PE_Scaf7822_0.3
11	PE_Scaf7825_2.8
11	PE_Scaf7825_4.7
11	PE_Scaf7827_0.0
11	PE_Scaf7827_0.1
01	PE_Scaf7827_1.7
11	PE_Scaf7827_1.8
00	PE_Scaf7827_3.3
NA1	PE_Scaf7827_4.7
11	PE_Scaf7827_4.8
01	PE_Scaf7828_0.2
NA0	PE_Scaf7828_0.4
00	PE_Scaf7829_0.0
11	PE_Scaf7833_0.8
00	PE_Scaf7838_1.2
00	PE_Scaf7839_0.3
01	PE_Scaf7839_1.8
11	PE_Scaf784_0.10
NA1	PE_Scaf784_0.11
01	PE_Scaf784_0.4
01	PE_Scaf784_0.5
01	PE_Scaf7841_0.7
01	PE_Scaf7841_1.3
01	PE_Scaf7841_3.11
01	PE_Scaf7841_3.23
11	PE_Scaf7841_3.24
11	PE_Scaf7841_3.26
11	PE_Scaf7841_3.3
00	PE_Scaf7844_0.1
00	PE_Scaf7844_0.10
00	PE_Scaf7844_0.8
00	PE_Scaf7844_1.0
00	PE_Scaf7844_1.3
00	PE_Scaf7848_0.1
10	PE_Scaf7852_0.5
00	PE_Scaf7854_0.0
NA1	PE_Scaf7854_0.5
NA1	PE_Scaf7855_0.3
11	PE_Scaf7855_0.4
01	PE_Scaf7855_2.1
01	PE_Scaf7855_2.2
01	PE_Scaf7855_3.8
11	PE_Scaf7855_4.3
00	PE_Scaf7855_5.10
00	PE_Scaf7855_5.11
01	PE_Scaf7855_5.9
00	PE_Scaf7857_0.0
00	PE_Scaf7857_0.25
00	PE_Scaf7857_0.4
00	PE_Scaf7857_0.7
00	PE_Scaf786_2.3
11	PE_Scaf786_8.0
11	PE_Scaf786_8.3
00	PE_Scaf786_9.7
00	PE_Scaf786_9.8
11	PE_Scaf7861_0.2
00	PE_Scaf7865_0.4
00	PE_Scaf7865_0.6
00	PE_Scaf7866_0.2
00	PE_Scaf7867_0.0
11	PE_Scaf7867_1.5
11	PE_Scaf7867_1.6
11	PE_Scaf7867_2.0
11	PE_Scaf7867_2.1
01	PE_Scaf7867_2.2
00	PE_Scaf7867_4.5
00	PE_Scaf7867_6.0
01	PE_Scaf7867_7.6
11	PE_Scaf7870_0.2
0NA	PE_Scaf7871_1.0
00	PE_Scaf7871_1.1
0NA	PE_Scaf7871_1.2
01	PE_Scaf7871_2.10
11	PE_Scaf7871_2.11
01	PE_Scaf7871_2.14
00	PE_Scaf7871_2.8
NANA	PE_Scaf7874_0.0
NANA	PE_Scaf7874_0.3
00	PE_Scaf7874_0.4
00	PE_Scaf7874_0.5
11	PE_Scaf7874_2.7
11	PE_Scaf7874_2.8
NANA	PE_Scaf7876_0.0
00	PE_Scaf7877_1.5
00	PE_Scaf7877_1.7
00	PE_Scaf7877_2.4
00	PE_Scaf7877_2.5
00	PE_Scaf7877_3.6
00	PE_Scaf7877_3.7
NANA	PE_Scaf788_0.0
11	PE_Scaf7880_0.6
11	PE_Scaf7880_0.8
NA1	PE_Scaf7881_0.6
00	PE_Scaf7881_0.8
00	PE_Scaf7882_1.12
00	PE_Scaf7882_1.13
11	PE_Scaf7883_0.4
11	PE_Scaf7883_0.5
NA0	PE_Scaf7887_0.2
11	PE_Scaf789_1.10
01	PE_Scaf789_1.9
00	PE_Scaf7892_3.5
00	PE_Scaf7892_3.6
01	PE_Scaf7894_0.6
11	PE_Scaf7894_0.7
11	PE_Scaf7894_2.0
01	PE_Scaf7894_2.3
01	PE_Scaf7894_3.1
11	PE_Scaf7894_3.3
01	PE_Scaf7895_0.4
00	PE_Scaf7895_1.0
00	PE_Scaf7895_2.5
11	PE_Scaf7897_0.5
01	PE_Scaf7897_0.9
00	PE_Scaf7898_1.5
00	PE_Scaf7898_1.8
NANA	PE_Scaf7898_2.5
11	PE_Scaf7899_0.0
11	PE_Scaf7899_0.3
01	PE_Scaf7899_0.5
11	PE_Scaf7899_0.9
11	PE_Scaf79_0.0
00	PE_Scaf790_0.0
NANA	PE_Scaf7901_0.0
NA0	PE_Scaf7901_0.12
0NA	PE_Scaf7901_0.2
NANA	PE_Scaf7901_0.4
11	PE_Scaf7902_0.1
00	PE_Scaf7902_1.12
00	PE_Scaf7902_1.13
00	PE_Scaf7902_1.15
00	PE_Scaf7902_1.16
00	PE_Scaf7902_1.5
11	PE_Scaf7902_10.2
11	PE_Scaf7902_11.4
11	PE_Scaf7902_12.1
11	PE_Scaf7902_14.2
11	PE_Scaf7902_15.2
00	PE_Scaf7902_16.0
00	PE_Scaf7902_16.7
00	PE_Scaf7902_17.3
11	PE_Scaf7902_17.4
11	PE_Scaf7902_18.5
11	PE_Scaf7902_19.1
00	PE_Scaf7902_2.0
00	PE_Scaf7902_2.1
00	PE_Scaf7902_3.3
00	PE_Scaf7902_5.0
00	PE_Scaf7902_6.1
01	PE_Scaf7902_9.1
10	PE_Scaf7904_0.0
00	PE_Scaf7906_0.3
01	PE_Scaf7907_0.3
NANA	PE_Scaf7910_0.3
01	PE_Scaf7912_0.3
11	PE_Scaf7912_0.4
00	PE_Scaf7912_1.7
00	PE_Scaf7912_1.9
11	PE_Scaf7915_0.8
00	PE_Scaf7916_2.4
00	PE_Scaf7916_3.3
00	PE_Scaf792_3.2
00	PE_Scaf7924_0.2
00	PE_Scaf7925_2.1
10	PE_Scaf7925_2.11
00	PE_Scaf7926_0.1
11	PE_Scaf7929_1.1
01	PE_Scaf7929_11.4
00	PE_Scaf7929_11.5
11	PE_Scaf7929_12.7
01	PE_Scaf7929_12.8
00	PE_Scaf7929_14.0
01	PE_Scaf7929_14.5
11	PE_Scaf7929_2.0
01	PE_Scaf7929_3.3
00	PE_Scaf7929_4.3
00	PE_Scaf7929_5.1
00	PE_Scaf7929_8.5
01	PE_Scaf7929_8.6
NANA	PE_Scaf793_0.0
00	PE_Scaf7931_0.3
11	PE_Scaf7931_1.0
11	PE_Scaf7931_1.1
11	PE_Scaf7931_2.8
00	PE_Scaf7934_0.1
00	PE_Scaf7934_0.10
00	PE_Scaf7934_0.7
00	PE_Scaf7935_1.4
00	PE_Scaf7939_0.5
01	PE_Scaf794_0.1
01	PE_Scaf794_0.2
00	PE_Scaf7942_0.2
00	PE_Scaf7942_0.3
11	PE_Scaf7942_1.11
11	PE_Scaf7942_1.12
1NA	PE_Scaf7942_3.0
11	PE_Scaf7942_3.3
00	PE_Scaf7942_4.12
01	PE_Scaf7942_4.13
00	PE_Scaf7942_6.4
00	PE_Scaf7942_7.3
00	PE_Scaf7942_8.2
01	PE_Scaf7942_8.3
01	PE_Scaf7942_9.3
00	PE_Scaf7944_0.3
00	PE_Scaf7945_1.5
01	PE_Scaf7946_0.1
11	PE_Scaf7946_0.3
11	PE_Scaf7946_1.3
11	PE_Scaf7946_1.8
00	PE_Scaf7947_0.0
0NA	PE_Scaf7947_0.1
NA0	PE_Scaf7947_0.9
00	PE_Scaf7948_0.0
00	PE_Scaf7953_2.5
00	PE_Scaf7953_2.6
00	PE_Scaf7954_0.12
0NA	PE_Scaf7954_0.2
NA0	PE_Scaf7954_0.3
00	PE_Scaf7954_0.8
00	PE_Scaf7954_0.9
NA1	PE_Scaf7955_0.1
00	PE_Scaf7956_0.5
00	PE_Scaf7956_0.6
NA1	PE_Scaf7957_0.3
10	PE_Scaf7958_2.1
00	PE_Scaf7958_2.7
00	PE_Scaf7958_3.1
NA0	PE_Scaf7960_0.1
NA0	PE_Scaf7963_0.1
00	PE_Scaf7967_0.2
01	PE_Scaf7967_1.4
11	PE_Scaf7967_1.7
00	PE_Scaf797_0.1
00	PE_Scaf797_0.2
00	PE_Scaf797_0.6
00	PE_Scaf797_0.7
1NA	PE_Scaf7975_0.1
11	PE_Scaf7975_0.2
11	PE_Scaf7975_0.3
NA1	PE_Scaf7978_0.2
00	PE_Scaf7978_1.3
01	PE_Scaf7978_10.5
11	PE_Scaf7978_11.1
00	PE_Scaf7978_12.0
00	PE_Scaf7978_12.3
00	PE_Scaf7978_12.4
00	PE_Scaf7978_2.2
11	PE_Scaf7978_4.0
11	PE_Scaf7978_4.10
11	PE_Scaf7978_4.9
11	PE_Scaf7978_5.1
01	PE_Scaf7978_5.10
01	PE_Scaf7978_5.16
00	PE_Scaf7978_5.17
01	PE_Scaf7978_8.2
NA0	PE_Scaf7979_0.5
00	PE_Scaf7981_0.0
00	PE_Scaf7982_0.4
00	PE_Scaf7982_0.5
00	PE_Scaf7986_2.2
00	PE_Scaf7986_3.10
00	PE_Scaf7986_3.8
00	PE_Scaf7986_4.0
00	PE_Scaf7986_4.1
01	PE_Scaf7989_1.3
NA1	PE_Scaf7989_1.4
NA0	PE_Scaf7996_0.1
00	PE_Scaf7998_0.0
NA0	PE_Scaf7998_0.2
01	PE_Scaf8_0.17
00	PE_Scaf8_0.8
01	PE_Scaf8_0.9
00	PE_Scaf80_1.4
00	PE_Scaf800_0.0
00	PE_Scaf800_2.3
00	PE_Scaf800_3.3
00	PE_Scaf800_4.4
00	PE_Scaf800_4.5
01	PE_Scaf8001_0.4
01	PE_Scaf8001_1.4
01	PE_Scaf8001_2.3
11	PE_Scaf8001_2.6
00	PE_Scaf8002_0.4
00	PE_Scaf8003_0.5
00	PE_Scaf8003_0.7
00	PE_Scaf8003_1.1
00	PE_Scaf8003_1.4
00	PE_Scaf8003_1.5
11	PE_Scaf8006_0.3
01	PE_Scaf8006_1.14
00	PE_Scaf8006_1.18
11	PE_Scaf8006_1.2
01	PE_Scaf8006_1.7
00	PE_Scaf8006_10.1
00	PE_Scaf8006_10.5
01	PE_Scaf8006_2.3
00	PE_Scaf8006_3.2
00	PE_Scaf8006_7.8
11	PE_Scaf8006_8.4
01	PE_Scaf8006_8.6
NA0	PE_Scaf8007_0.3
11	PE_Scaf8008_0.0
11	PE_Scaf8008_0.1
NANA	PE_Scaf8008_0.5
00	PE_Scaf8009_1.4
00	PE_Scaf8009_1.5
01	PE_Scaf8009_1.6
01	PE_Scaf8009_1.7
00	PE_Scaf8009_2.2
00	PE_Scaf8009_2.7
00	PE_Scaf8009_3.12
11	PE_Scaf8009_3.6
01	PE_Scaf8013_1.2
00	PE_Scaf8013_2.5
00	PE_Scaf8013_3.0
00	PE_Scaf8013_4.6
01	PE_Scaf8014_1.5
01	PE_Scaf8014_2.1
11	PE_Scaf8014_2.2
01	PE_Scaf8014_3.0
01	PE_Scaf8014_3.8
NA0	PE_Scaf8016_0.3
00	PE_Scaf8016_0.4
00	PE_Scaf8017_0.3
00	PE_Scaf8022_0.0
01	PE_Scaf8023_2.2
01	PE_Scaf8023_2.3
00	PE_Scaf8023_3.2
01	PE_Scaf8023_4.5
11	PE_Scaf8023_6.2
NA1	PE_Scaf8024_0.2
00	PE_Scaf803_0.2
NA1	PE_Scaf8031_0.0
11	PE_Scaf8031_1.0
01	PE_Scaf8031_1.10
11	PE_Scaf8031_1.11
00	PE_Scaf8031_1.9
00	PE_Scaf8033_0.0
00	PE_Scaf8033_0.1
00	PE_Scaf8036_0.0
00	PE_Scaf8036_0.1
00	PE_Scaf8036_0.3
00	PE_Scaf8036_0.9
00	PE_Scaf8037_0.4
00	PE_Scaf8037_0.6
00	PE_Scaf8039_0.6
NA0	PE_Scaf8039_0.7
00	PE_Scaf8041_0.3
11	PE_Scaf8043_0.10
00	PE_Scaf8043_0.16
01	PE_Scaf8043_0.9
