mean_binary_idx	mRNA
00	maker-ctg25_pilon-protein2genome-gene-5.20-mRNA-1
00	maker-ctg25_pilon-protein2genome-gene-7.25-mRNA-1
01	maker-ctg250_pilon-augustus-gene-0.20-mRNA-1
00	maker-ctg250_pilon-augustus-gene-0.22-mRNA-1
00	maker-ctg250_pilon-augustus-gene-0.5-mRNA-1
00	maker-ctg250_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg250_pilon-augustus-gene-2.21-mRNA-1
00	maker-ctg250_pilon-augustus-gene-2.24-mRNA-1
00	maker-ctg250_pilon-augustus-gene-2.28-mRNA-1
00	maker-ctg250_pilon-augustus-gene-3.43-mRNA-1
11	maker-ctg250_pilon-augustus-gene-3.49-mRNA-1
00	maker-ctg250_pilon-augustus-gene-3.60-mRNA-1
11	maker-ctg250_pilon-augustus-gene-3.62-mRNA-1
00	maker-ctg250_pilon-est_gff_est2genome-gene-1.44-mRNA-1
11	maker-ctg250_pilon-protein2genome-gene-3.34-mRNA-1
11	maker-ctg250_pilon-protein2genome-gene-3.37-mRNA-1
NA0	maker-ctg2505_pilon-augustus-gene-0.1-mRNA-1
00	maker-ctg2509_pilon-augustus-gene-0.28-mRNA-1
00	maker-ctg2509_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg251_pilon-augustus-gene-0.43-mRNA-1
00	maker-ctg251_pilon-augustus-gene-0.49-mRNA-1
01	maker-ctg251_pilon-augustus-gene-0.60-mRNA-1
00	maker-ctg251_pilon-augustus-gene-0.62-mRNA-1
00	maker-ctg251_pilon-augustus-gene-2.4-mRNA-1
00	maker-ctg251_pilon-augustus-gene-2.5-mRNA-1
01	maker-ctg251_pilon-augustus-gene-3.19-mRNA-1
11	maker-ctg251_pilon-augustus-gene-3.20-mRNA-1
11	maker-ctg251_pilon-augustus-gene-3.21-mRNA-1
11	maker-ctg251_pilon-augustus-gene-3.22-mRNA-1
00	maker-ctg251_pilon-augustus-gene-3.24-mRNA-1
11	maker-ctg251_pilon-augustus-gene-3.28-mRNA-1
11	maker-ctg251_pilon-augustus-gene-3.74-mRNA-1
00	maker-ctg251_pilon-augustus-gene-4.52-mRNA-1
00	maker-ctg251_pilon-augustus-gene-4.54-mRNA-1
00	maker-ctg251_pilon-augustus-gene-4.56-mRNA-1
11	maker-ctg251_pilon-augustus-gene-4.61-mRNA-1
00	maker-ctg251_pilon-augustus-gene-5.32-mRNA-1
01	maker-ctg251_pilon-augustus-gene-5.38-mRNA-1
11	maker-ctg251_pilon-augustus-gene-6.54-mRNA-1
00	maker-ctg251_pilon-est_gff_est2genome-gene-2.2-mRNA-1
11	maker-ctg251_pilon-est_gff_est2genome-gene-3.0-mRNA-1
11	maker-ctg251_pilon-est_gff_est2genome-gene-3.6-mRNA-1
00	maker-ctg251_pilon-est_gff_est2genome-gene-4.66-mRNA-1
00	maker-ctg2510_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg2510_pilon-augustus-gene-0.8-mRNA-1
NA0	maker-ctg2516_pilon-augustus-gene-0.4-mRNA-1
NA0	maker-ctg2516_pilon-augustus-gene-0.5-mRNA-1
00	maker-ctg2517_pilon-protein2genome-gene-0.0-mRNA-1
NA0	maker-ctg2519_pilon-augustus-gene-0.13-mRNA-1
11	maker-ctg252_pilon-augustus-gene-0.15-mRNA-1
00	maker-ctg252_pilon-augustus-gene-1.36-mRNA-1
00	maker-ctg252_pilon-augustus-gene-2.27-mRNA-1
10	maker-ctg252_pilon-augustus-gene-2.29-mRNA-1
01	maker-ctg252_pilon-augustus-gene-2.32-mRNA-1
01	maker-ctg252_pilon-augustus-gene-3.16-mRNA-1
00	maker-ctg252_pilon-protein2genome-gene-2.14-mRNA-1
00	maker-ctg2521_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg2521_pilon-est_gff_est2genome-gene-0.21-mRNA-1
00	maker-ctg2521_pilon-protein2genome-gene-0.20-mRNA-1
00	maker-ctg2526_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2528_pilon-augustus-gene-0.0-mRNA-1
NA0	maker-ctg2529_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg253_pilon-augustus-gene-0.25-mRNA-1
00	maker-ctg253_pilon-augustus-gene-0.27-mRNA-1
00	maker-ctg253_pilon-augustus-gene-0.32-mRNA-1
00	maker-ctg253_pilon-augustus-gene-1.3-mRNA-1
00	maker-ctg253_pilon-augustus-gene-1.4-mRNA-1
01	maker-ctg253_pilon-augustus-gene-2.47-mRNA-1
01	maker-ctg253_pilon-augustus-gene-2.49-mRNA-1
11	maker-ctg253_pilon-augustus-gene-2.53-mRNA-1
00	maker-ctg253_pilon-augustus-gene-2.56-mRNA-1
11	maker-ctg253_pilon-augustus-gene-3.28-mRNA-1
01	maker-ctg253_pilon-augustus-gene-3.30-mRNA-1
01	maker-ctg253_pilon-augustus-gene-4.42-mRNA-1
01	maker-ctg253_pilon-augustus-gene-4.45-mRNA-1
00	maker-ctg253_pilon-augustus-gene-4.50-mRNA-1
00	maker-ctg253_pilon-augustus-gene-4.53-mRNA-1
00	maker-ctg253_pilon-augustus-gene-4.56-mRNA-1
00	maker-ctg253_pilon-est_gff_est2genome-gene-4.137-mRNA-1
00	maker-ctg253_pilon-protein2genome-gene-2.27-mRNA-1
00	maker-ctg253_pilon-protein2genome-gene-4.94-mRNA-1
00	maker-ctg2530_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg2530_pilon-augustus-gene-0.3-mRNA-1
10	maker-ctg2531_pilon-augustus-gene-0.2-mRNA-1
00	maker-ctg2535_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg254_pilon-augustus-gene-2.1-mRNA-1
00	maker-ctg254_pilon-protein2genome-gene-1.19-mRNA-1
11	maker-ctg255_pilon-augustus-gene-1.10-mRNA-1
01	maker-ctg255_pilon-augustus-gene-1.6-mRNA-1
00	maker-ctg255_pilon-augustus-gene-1.8-mRNA-1
01	maker-ctg255_pilon-augustus-gene-2.19-mRNA-1
01	maker-ctg255_pilon-augustus-gene-2.24-mRNA-1
01	maker-ctg255_pilon-augustus-gene-2.26-mRNA-1
00	maker-ctg255_pilon-augustus-gene-3.16-mRNA-1
00	maker-ctg255_pilon-augustus-gene-3.22-mRNA-1
01	maker-ctg255_pilon-augustus-gene-4.101-mRNA-1
01	maker-ctg255_pilon-augustus-gene-4.104-mRNA-1
00	maker-ctg255_pilon-augustus-gene-4.65-mRNA-1
00	maker-ctg255_pilon-augustus-gene-4.71-mRNA-1
00	maker-ctg255_pilon-augustus-gene-4.73-mRNA-1
00	maker-ctg255_pilon-augustus-gene-5.15-mRNA-1
11	maker-ctg255_pilon-augustus-gene-5.19-mRNA-1
01	maker-ctg255_pilon-augustus-gene-5.22-mRNA-1
00	maker-ctg255_pilon-augustus-gene-6.7-mRNA-1
11	maker-ctg255_pilon-protein2genome-gene-2.40-mRNA-1
00	maker-ctg255_pilon-protein2genome-gene-3.74-mRNA-1
01	maker-ctg255_pilon-protein2genome-gene-5.52-mRNA-1
00	maker-ctg256_pilon-augustus-gene-0.35-mRNA-1
00	maker-ctg256_pilon-augustus-gene-0.36-mRNA-1
01	maker-ctg256_pilon-augustus-gene-1.12-mRNA-1
11	maker-ctg256_pilon-augustus-gene-2.34-mRNA-1
11	maker-ctg256_pilon-augustus-gene-2.36-mRNA-1
11	maker-ctg256_pilon-augustus-gene-2.38-mRNA-1
00	maker-ctg256_pilon-augustus-gene-4.42-mRNA-1
00	maker-ctg256_pilon-augustus-gene-5.21-mRNA-1
01	maker-ctg256_pilon-augustus-gene-6.101-mRNA-1
11	maker-ctg256_pilon-augustus-gene-6.102-mRNA-1
01	maker-ctg256_pilon-augustus-gene-6.137-mRNA-1
00	maker-ctg256_pilon-augustus-gene-6.139-mRNA-1
00	maker-ctg256_pilon-augustus-gene-6.140-mRNA-1
11	maker-ctg256_pilon-augustus-gene-6.54-mRNA-1
01	maker-ctg256_pilon-augustus-gene-6.57-mRNA-1
00	maker-ctg256_pilon-augustus-gene-6.60-mRNA-1
01	maker-ctg256_pilon-augustus-gene-6.64-mRNA-1
11	maker-ctg256_pilon-augustus-gene-6.68-mRNA-1
01	maker-ctg256_pilon-augustus-gene-6.87-mRNA-1
1NA	maker-ctg256_pilon-est_gff_est2genome-gene-1.27-mRNA-1
00	maker-ctg256_pilon-protein2genome-gene-3.8-mRNA-1
11	maker-ctg256_pilon-protein2genome-gene-6.1-mRNA-1
01	maker-ctg2565_pilon-augustus-gene-0.5-mRNA-1
01	maker-ctg257_pilon-augustus-gene-1.32-mRNA-1
00	maker-ctg257_pilon-augustus-gene-2.19-mRNA-1
00	maker-ctg257_pilon-augustus-gene-3.24-mRNA-1
00	maker-ctg257_pilon-protein2genome-gene-2.36-mRNA-1
01	maker-ctg2573_pilon-est_gff_est2genome-gene-0.0-mRNA-1
11	maker-ctg258_pilon-augustus-gene-3.0-mRNA-1
01	maker-ctg258_pilon-augustus-gene-3.1-mRNA-1
00	maker-ctg258_pilon-augustus-gene-3.9-mRNA-1
00	maker-ctg258_pilon-augustus-gene-5.108-mRNA-1
00	maker-ctg258_pilon-augustus-gene-5.110-mRNA-1
00	maker-ctg258_pilon-protein2genome-gene-5.13-mRNA-1
00	maker-ctg2580_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2586_pilon-augustus-gene-0.5-mRNA-1
00	maker-ctg2589_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg259_pilon-est_gff_est2genome-gene-4.62-mRNA-1
00	maker-ctg259_pilon-protein2genome-gene-4.53-mRNA-1
00	maker-ctg2595_pilon-est_gff_est2genome-gene-0.5-mRNA-1
01	maker-ctg26_pilon-augustus-gene-0.8-mRNA-1
01	maker-ctg26_pilon-augustus-gene-10.42-mRNA-1
01	maker-ctg26_pilon-augustus-gene-10.49-mRNA-1
00	maker-ctg26_pilon-augustus-gene-10.55-mRNA-1
00	maker-ctg26_pilon-augustus-gene-10.56-mRNA-1
00	maker-ctg26_pilon-augustus-gene-10.58-mRNA-1
00	maker-ctg26_pilon-augustus-gene-10.61-mRNA-1
01	maker-ctg26_pilon-augustus-gene-11.0-mRNA-1
01	maker-ctg26_pilon-augustus-gene-11.5-mRNA-1
01	maker-ctg26_pilon-augustus-gene-11.8-mRNA-1
00	maker-ctg26_pilon-augustus-gene-15.125-mRNA-1
01	maker-ctg26_pilon-augustus-gene-15.140-mRNA-1
11	maker-ctg26_pilon-augustus-gene-15.163-mRNA-1
00	maker-ctg26_pilon-augustus-gene-15.165-mRNA-1
01	maker-ctg26_pilon-augustus-gene-2.115-mRNA-1
11	maker-ctg26_pilon-augustus-gene-2.116-mRNA-1
00	maker-ctg26_pilon-augustus-gene-2.139-mRNA-1
00	maker-ctg26_pilon-augustus-gene-2.140-mRNA-1
00	maker-ctg26_pilon-augustus-gene-3.10-mRNA-1
00	maker-ctg26_pilon-augustus-gene-4.23-mRNA-1
11	maker-ctg26_pilon-augustus-gene-5.31-mRNA-1
01	maker-ctg26_pilon-augustus-gene-5.32-mRNA-1
11	maker-ctg26_pilon-augustus-gene-6.0-mRNA-1
10	maker-ctg26_pilon-augustus-gene-6.1-mRNA-1
01	maker-ctg26_pilon-augustus-gene-7.130-mRNA-1
00	maker-ctg26_pilon-augustus-gene-7.137-mRNA-1
00	maker-ctg26_pilon-augustus-gene-7.138-mRNA-1
01	maker-ctg26_pilon-augustus-gene-7.163-mRNA-1
01	maker-ctg26_pilon-augustus-gene-8.33-mRNA-1
11	maker-ctg26_pilon-augustus-gene-8.40-mRNA-1
01	maker-ctg26_pilon-augustus-gene-8.41-mRNA-1
01	maker-ctg26_pilon-augustus-gene-8.46-mRNA-1
11	maker-ctg26_pilon-augustus-gene-9.6-mRNA-1
00	maker-ctg26_pilon-augustus-gene-9.7-mRNA-1
00	maker-ctg26_pilon-est_gff_est2genome-gene-7.22-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-0.31-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-11.20-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-12.9-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.108-mRNA-1
00	maker-ctg26_pilon-protein2genome-gene-7.90-mRNA-1
11	maker-ctg260_pilon-augustus-gene-0.5-mRNA-1
11	maker-ctg260_pilon-augustus-gene-1.73-mRNA-1
00	maker-ctg260_pilon-augustus-gene-1.80-mRNA-1
01	maker-ctg260_pilon-augustus-gene-1.81-mRNA-1
11	maker-ctg260_pilon-augustus-gene-1.83-mRNA-1
01	maker-ctg260_pilon-augustus-gene-2.0-mRNA-1
11	maker-ctg260_pilon-augustus-gene-2.3-mRNA-1
11	maker-ctg260_pilon-augustus-gene-2.4-mRNA-1
11	maker-ctg260_pilon-augustus-gene-3.0-mRNA-1
10	maker-ctg260_pilon-augustus-gene-3.1-mRNA-1
00	maker-ctg260_pilon-augustus-gene-4.0-mRNA-1
01	maker-ctg260_pilon-augustus-gene-5.0-mRNA-1
00	maker-ctg260_pilon-augustus-gene-5.10-mRNA-1
11	maker-ctg260_pilon-augustus-gene-5.13-mRNA-1
00	maker-ctg260_pilon-augustus-gene-5.21-mRNA-1
11	maker-ctg260_pilon-augustus-gene-5.23-mRNA-1
00	maker-ctg260_pilon-protein2genome-gene-4.53-mRNA-1
NA0	maker-ctg2604_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg261_pilon-augustus-gene-0.41-mRNA-1
01	maker-ctg261_pilon-augustus-gene-0.47-mRNA-1
00	maker-ctg261_pilon-augustus-gene-1.0-mRNA-1
00	maker-ctg261_pilon-augustus-gene-1.2-mRNA-1
00	maker-ctg261_pilon-augustus-gene-1.6-mRNA-1
10	maker-ctg261_pilon-augustus-gene-2.16-mRNA-1
01	maker-ctg261_pilon-augustus-gene-2.19-mRNA-1
01	maker-ctg261_pilon-augustus-gene-3.0-mRNA-1
11	maker-ctg261_pilon-augustus-gene-3.16-mRNA-1
00	maker-ctg261_pilon-augustus-gene-3.2-mRNA-1
00	maker-ctg261_pilon-augustus-gene-3.22-mRNA-1
00	maker-ctg261_pilon-augustus-gene-3.3-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-0.37-mRNA-1
00	maker-ctg261_pilon-protein2genome-gene-1.18-mRNA-1
01	maker-ctg261_pilon-protein2genome-gene-2.56-mRNA-1
00	maker-ctg2617_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg262_pilon-augustus-gene-0.19-mRNA-1
01	maker-ctg262_pilon-augustus-gene-0.21-mRNA-1
00	maker-ctg262_pilon-augustus-gene-0.23-mRNA-1
11	maker-ctg262_pilon-augustus-gene-0.26-mRNA-1
01	maker-ctg262_pilon-augustus-gene-1.36-mRNA-1
00	maker-ctg262_pilon-est_gff_blastn-gene-2.15-mRNA-1
NA0	maker-ctg2621_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg2622_pilon-augustus-gene-0.3-mRNA-1
NA0	maker-ctg2625_pilon-augustus-gene-0.16-mRNA-1
00	maker-ctg263_pilon-augustus-gene-1.41-mRNA-1
01	maker-ctg263_pilon-augustus-gene-2.10-mRNA-1
01	maker-ctg263_pilon-augustus-gene-3.29-mRNA-1
01	maker-ctg263_pilon-augustus-gene-3.35-mRNA-1
11	maker-ctg263_pilon-augustus-gene-3.39-mRNA-1
01	maker-ctg263_pilon-augustus-gene-3.40-mRNA-1
00	maker-ctg264_pilon-augustus-gene-0.1-mRNA-1
01	maker-ctg264_pilon-augustus-gene-0.4-mRNA-1
00	maker-ctg264_pilon-augustus-gene-1.19-mRNA-1
11	maker-ctg264_pilon-augustus-gene-1.28-mRNA-1
11	maker-ctg264_pilon-augustus-gene-1.31-mRNA-1
01	maker-ctg264_pilon-augustus-gene-1.32-mRNA-1
00	maker-ctg264_pilon-augustus-gene-1.43-mRNA-1
01	maker-ctg264_pilon-augustus-gene-2.12-mRNA-1
00	maker-ctg264_pilon-augustus-gene-2.15-mRNA-1
11	maker-ctg264_pilon-augustus-gene-2.29-mRNA-1
11	maker-ctg264_pilon-augustus-gene-2.30-mRNA-1
00	maker-ctg264_pilon-augustus-gene-3.11-mRNA-1
11	maker-ctg264_pilon-augustus-gene-4.45-mRNA-1
01	maker-ctg264_pilon-augustus-gene-4.46-mRNA-1
00	maker-ctg2643_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg2643_pilon-augustus-gene-0.1-mRNA-1
00	maker-ctg2643_pilon-protein2genome-gene-0.12-mRNA-1
00	maker-ctg2645_pilon-augustus-gene-0.35-mRNA-1
00	maker-ctg265_pilon-augustus-gene-0.28-mRNA-1
01	maker-ctg265_pilon-augustus-gene-1.3-mRNA-1
00	maker-ctg265_pilon-augustus-gene-1.9-mRNA-1
00	maker-ctg265_pilon-est_gff_est2genome-gene-1.51-mRNA-1
00	maker-ctg265_pilon-protein2genome-gene-1.15-mRNA-1
01	maker-ctg266_pilon-augustus-gene-0.60-mRNA-1
01	maker-ctg266_pilon-augustus-gene-0.69-mRNA-1
01	maker-ctg266_pilon-augustus-gene-0.71-mRNA-1
01	maker-ctg266_pilon-augustus-gene-0.75-mRNA-1
11	maker-ctg266_pilon-augustus-gene-1.10-mRNA-1
01	maker-ctg266_pilon-augustus-gene-1.12-mRNA-1
11	maker-ctg266_pilon-augustus-gene-1.4-mRNA-1
00	maker-ctg266_pilon-augustus-gene-1.6-mRNA-1
01	maker-ctg266_pilon-augustus-gene-1.8-mRNA-1
01	maker-ctg266_pilon-augustus-gene-2.28-mRNA-1
11	maker-ctg266_pilon-augustus-gene-2.29-mRNA-1
01	maker-ctg266_pilon-augustus-gene-2.38-mRNA-1
01	maker-ctg266_pilon-augustus-gene-2.42-mRNA-1
00	maker-ctg266_pilon-augustus-gene-2.45-mRNA-1
00	maker-ctg266_pilon-augustus-gene-3.0-mRNA-1
00	maker-ctg266_pilon-est_gff_blastn-gene-4.28-mRNA-1
00	maker-ctg266_pilon-est_gff_est2genome-gene-2.57-mRNA-1
00	maker-ctg266_pilon-protein2genome-gene-4.51-mRNA-1
NA0	maker-ctg2660_pilon-augustus-gene-0.0-mRNA-1
00	maker-ctg2662_pilon-augustus-gene-0.3-mRNA-1
00	maker-ctg2666_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg2666_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg2666_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg267_pilon-augustus-gene-3.51-mRNA-1
00	maker-ctg267_pilon-augustus-gene-3.76-mRNA-1
00	maker-ctg267_pilon-augustus-gene-3.77-mRNA-1
00	maker-ctg267_pilon-augustus-gene-3.82-mRNA-1
00	maker-ctg2672_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg268_pilon-augustus-gene-0.17-mRNA-1
01	maker-ctg268_pilon-augustus-gene-0.18-mRNA-1
01	maker-ctg268_pilon-augustus-gene-0.22-mRNA-1
01	maker-ctg268_pilon-augustus-gene-0.23-mRNA-1
11	maker-ctg268_pilon-augustus-gene-0.26-mRNA-1
00	maker-ctg268_pilon-augustus-gene-1.13-mRNA-1
00	maker-ctg268_pilon-augustus-gene-1.14-mRNA-1
01	maker-ctg268_pilon-augustus-gene-2.40-mRNA-1
01	maker-ctg268_pilon-augustus-gene-3.10-mRNA-1
00	maker-ctg268_pilon-augustus-gene-3.13-mRNA-1
11	maker-ctg268_pilon-augustus-gene-3.17-mRNA-1
01	maker-ctg268_pilon-est_gff_est2genome-gene-3.5-mRNA-1
00	maker-ctg268_pilon-est_gff_est2genome-gene-3.9-mRNA-1
00	maker-ctg2687_pilon-augustus-gene-0.8-mRNA-1
00	maker-ctg2688_pilon-protein2genome-gene-0.0-mRNA-1
01	maker-ctg269_pilon-augustus-gene-0.33-mRNA-1
01	maker-ctg269_pilon-augustus-gene-1.57-mRNA-1
00	maker-ctg269_pilon-augustus-gene-1.63-mRNA-1
00	maker-ctg269_pilon-augustus-gene-1.64-mRNA-1
00	maker-ctg269_pilon-augustus-gene-10.30-mRNA-1
01	maker-ctg269_pilon-augustus-gene-10.37-mRNA-1
01	maker-ctg269_pilon-augustus-gene-11.35-mRNA-1
01	maker-ctg269_pilon-augustus-gene-11.41-mRNA-1
01	maker-ctg269_pilon-augustus-gene-12.21-mRNA-1
11	maker-ctg269_pilon-augustus-gene-12.24-mRNA-1
00	maker-ctg269_pilon-augustus-gene-12.37-mRNA-1
11	maker-ctg269_pilon-augustus-gene-2.21-mRNA-1
01	maker-ctg269_pilon-augustus-gene-2.36-mRNA-1
11	maker-ctg269_pilon-augustus-gene-4.22-mRNA-1
01	maker-ctg269_pilon-augustus-gene-4.23-mRNA-1
01	maker-ctg269_pilon-augustus-gene-4.33-mRNA-1
11	maker-ctg269_pilon-augustus-gene-4.34-mRNA-1
11	maker-ctg269_pilon-augustus-gene-5.51-mRNA-1
00	maker-ctg269_pilon-augustus-gene-5.54-mRNA-1
01	maker-ctg269_pilon-augustus-gene-5.58-mRNA-1
01	maker-ctg269_pilon-augustus-gene-5.66-mRNA-1
01	maker-ctg269_pilon-augustus-gene-6.0-mRNA-1
11	maker-ctg269_pilon-augustus-gene-6.3-mRNA-1
01	maker-ctg269_pilon-augustus-gene-6.6-mRNA-1
01	maker-ctg269_pilon-augustus-gene-7.38-mRNA-1
11	maker-ctg269_pilon-augustus-gene-7.46-mRNA-1
11	maker-ctg269_pilon-augustus-gene-7.49-mRNA-1
01	maker-ctg269_pilon-augustus-gene-9.23-mRNA-1
11	maker-ctg269_pilon-est_gff_est2genome-gene-2.71-mRNA-1
01	maker-ctg269_pilon-est_gff_est2genome-gene-3.35-mRNA-1
00	maker-ctg269_pilon-est_gff_est2genome-gene-6.54-mRNA-1
11	maker-ctg269_pilon-protein2genome-gene-4.53-mRNA-1
00	maker-ctg269_pilon-protein2genome-gene-5.20-mRNA-1
01	maker-ctg269_pilon-protein2genome-gene-6.49-mRNA-1
NA0	maker-ctg2690_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg2691_pilon-augustus-gene-0.3-mRNA-1
00	maker-ctg2693_pilon-augustus-gene-0.11-mRNA-1
00	maker-ctg2693_pilon-augustus-gene-0.14-mRNA-1
01	maker-ctg2699_pilon-protein2genome-gene-0.1-mRNA-1
01	maker-ctg27_pilon-augustus-gene-0.17-mRNA-1
00	maker-ctg27_pilon-augustus-gene-0.19-mRNA-1
00	maker-ctg27_pilon-augustus-gene-1.7-mRNA-1
01	maker-ctg27_pilon-augustus-gene-3.22-mRNA-1
00	maker-ctg27_pilon-augustus-gene-3.25-mRNA-1
01	maker-ctg27_pilon-augustus-gene-4.34-mRNA-1
00	maker-ctg27_pilon-augustus-gene-5.44-mRNA-1
00	maker-ctg27_pilon-augustus-gene-5.45-mRNA-1
10	maker-ctg27_pilon-augustus-gene-6.21-mRNA-1
00	maker-ctg27_pilon-augustus-gene-6.35-mRNA-1
01	maker-ctg27_pilon-augustus-gene-7.26-mRNA-1
11	maker-ctg27_pilon-augustus-gene-8.17-mRNA-1
00	maker-ctg27_pilon-augustus-gene-9.46-mRNA-1
01	maker-ctg27_pilon-augustus-gene-9.51-mRNA-1
11	maker-ctg27_pilon-augustus-gene-9.59-mRNA-1
01	maker-ctg27_pilon-augustus-gene-9.61-mRNA-1
00	maker-ctg27_pilon-augustus-gene-9.66-mRNA-1
11	maker-ctg27_pilon-augustus-gene-9.72-mRNA-1
10	maker-ctg27_pilon-est_gff_est2genome-gene-0.15-mRNA-1
01	maker-ctg27_pilon-est_gff_est2genome-gene-5.48-mRNA-1
11	maker-ctg27_pilon-est_gff_est2genome-gene-9.84-mRNA-1
01	maker-ctg27_pilon-protein2genome-gene-9.38-mRNA-1
11	maker-ctg270_pilon-augustus-gene-0.26-mRNA-1
01	maker-ctg270_pilon-augustus-gene-2.15-mRNA-1
01	maker-ctg270_pilon-augustus-gene-3.23-mRNA-1
11	maker-ctg270_pilon-augustus-gene-3.24-mRNA-1
00	maker-ctg270_pilon-augustus-gene-3.36-mRNA-1
01	maker-ctg270_pilon-augustus-gene-3.44-mRNA-1
01	maker-ctg270_pilon-augustus-gene-3.46-mRNA-1
01	maker-ctg270_pilon-augustus-gene-4.44-mRNA-1
01	maker-ctg270_pilon-augustus-gene-5.0-mRNA-1
11	maker-ctg270_pilon-augustus-gene-5.7-mRNA-1
00	maker-ctg270_pilon-est_gff_est2genome-gene-5.89-mRNA-1
00	maker-ctg270_pilon-protein2genome-gene-2.35-mRNA-1
10	maker-ctg270_pilon-protein2genome-gene-4.32-mRNA-1
00	maker-ctg2700_pilon-augustus-gene-0.1-mRNA-1
00	maker-ctg2708_pilon-protein2genome-gene-0.0-mRNA-1
01	maker-ctg271_pilon-augustus-gene-0.12-mRNA-1
00	maker-ctg271_pilon-augustus-gene-0.6-mRNA-1
00	maker-ctg271_pilon-augustus-gene-1.42-mRNA-1
01	maker-ctg271_pilon-augustus-gene-2.29-mRNA-1
01	maker-ctg271_pilon-augustus-gene-4.27-mRNA-1
00	maker-ctg271_pilon-augustus-gene-4.40-mRNA-1
00	maker-ctg271_pilon-augustus-gene-6.47-mRNA-1
00	maker-ctg271_pilon-augustus-gene-7.10-mRNA-1
00	maker-ctg271_pilon-augustus-gene-7.11-mRNA-1
01	maker-ctg271_pilon-augustus-gene-7.23-mRNA-1
11	maker-ctg271_pilon-augustus-gene-7.6-mRNA-1
01	maker-ctg271_pilon-augustus-gene-7.7-mRNA-1
10	maker-ctg271_pilon-protein2genome-gene-2.16-mRNA-1
11	maker-ctg271_pilon-protein2genome-gene-2.7-mRNA-1
10	maker-ctg271_pilon-protein2genome-gene-2.8-mRNA-1
00	maker-ctg2714_pilon-augustus-gene-0.11-mRNA-1
00	maker-ctg2714_pilon-augustus-gene-0.12-mRNA-1
01	maker-ctg2719_pilon-augustus-gene-0.0-mRNA-1
10	maker-ctg2719_pilon-augustus-gene-0.2-mRNA-1
00	maker-ctg272_pilon-augustus-gene-0.5-mRNA-1
00	maker-ctg272_pilon-augustus-gene-1.2-mRNA-1
11	maker-ctg272_pilon-augustus-gene-1.4-mRNA-1
01	maker-ctg272_pilon-augustus-gene-2.29-mRNA-1
01	maker-ctg272_pilon-augustus-gene-4.43-mRNA-1
01	maker-ctg272_pilon-augustus-gene-6.34-mRNA-1
11	maker-ctg272_pilon-augustus-gene-6.35-mRNA-1
00	maker-ctg272_pilon-augustus-gene-6.37-mRNA-1
NA1	maker-ctg2721_pilon-augustus-gene-0.4-mRNA-1
00	maker-ctg2721_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg273_pilon-augustus-gene-1.7-mRNA-1
00	maker-ctg273_pilon-augustus-gene-3.32-mRNA-1
01	maker-ctg273_pilon-augustus-gene-3.76-mRNA-1
01	maker-ctg273_pilon-augustus-gene-3.80-mRNA-1
11	maker-ctg273_pilon-augustus-gene-3.89-mRNA-1
11	maker-ctg273_pilon-augustus-gene-3.94-mRNA-1
11	maker-ctg273_pilon-augustus-gene-3.98-mRNA-1
00	maker-ctg273_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg273_pilon-protein2genome-gene-1.0-mRNA-1
00	maker-ctg273_pilon-protein2genome-gene-2.10-mRNA-1
01	maker-ctg274_pilon-augustus-gene-0.35-mRNA-1
01	maker-ctg274_pilon-augustus-gene-0.36-mRNA-1
01	maker-ctg274_pilon-augustus-gene-0.39-mRNA-1
01	maker-ctg274_pilon-augustus-gene-0.43-mRNA-1
11	maker-ctg274_pilon-augustus-gene-0.48-mRNA-1
00	maker-ctg274_pilon-augustus-gene-5.17-mRNA-1
11	maker-ctg274_pilon-augustus-gene-5.21-mRNA-1
00	maker-ctg274_pilon-augustus-gene-6.27-mRNA-1
11	maker-ctg274_pilon-augustus-gene-6.29-mRNA-1
